session_id,station_name,start_ts,end_ts,energy_kwh,ghg_savings_kg,port_type,plug_type,fee,ended_by,latitude,longitude,user_id
3800,PALO ALTO CA / BRYANT #1,2014-03-23T09:26:00.000Z,2014-03-23T10:04:00.000Z,1.913512,0.804,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,3502
3801,PALO ALTO CA / BRYANT #1,2014-03-23T11:18:00.000Z,2014-03-23T12:04:00.000Z,4.418474,1.856,Level 2,J1772,0.0,Customer,37.446613,-122.162308,187701
3802,PALO ALTO CA / HIGH #4,2014-03-23T11:37:00.000Z,2014-03-23T14:28:00.000Z,17.164389,7.209,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,208109
3803,PALO ALTO CA / BRYANT #2,2014-03-23T11:48:00.000Z,2014-03-23T14:00:00.000Z,5.053932,2.123,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,7634
3804,PALO ALTO CA / BRYANT #1,2014-03-23T12:36:00.000Z,2014-03-23T14:26:00.000Z,11.37196,4.776,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,130091
3805,PALO ALTO CA / BRYANT #2,2014-03-23T14:09:00.000Z,2014-03-23T15:19:00.000Z,6.656974,2.796,Level 2,J1772,0.0,Customer,37.44651,-122.16214,186749
3806,PALO ALTO CA / BRYANT #1,2014-03-24T06:20:00.000Z,2014-03-24T09:48:00.000Z,12.095263,5.08,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,128279
3807,PALO ALTO CA / BRYANT #2,2014-03-24T07:06:00.000Z,2014-03-24T12:52:00.000Z,7.216693,3.031,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,203595
3808,PALO ALTO CA / HIGH #4,2014-03-24T09:24:00.000Z,2014-03-24T10:53:00.000Z,3.705308,1.556,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,156163
3809,PALO ALTO CA / BRYANT #1,2014-03-24T10:49:00.000Z,2014-03-24T13:05:00.000Z,3.040075,1.277,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,107813
3810,PALO ALTO CA / HAMILTON #1,2014-03-24T13:02:00.000Z,2014-03-24T15:56:00.000Z,12.487081,5.245,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,150429
3811,PALO ALTO CA / BRYANT #1,2014-03-25T13:40:00.000Z,2014-03-25T15:46:00.000Z,2.340659,0.983,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,148347
3812,PALO ALTO CA / BRYANT #2,2014-03-25T17:19:00.000Z,2014-03-25T19:01:00.000Z,2.131902,0.895,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,153023
3813,PALO ALTO CA / BRYANT #2,2014-03-25T18:56:00.000Z,2014-03-25T21:03:00.000Z,5.618669,2.36,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,207531
3814,PALO ALTO CA / HAMILTON #1,2014-03-25T21:19:00.000Z,2014-03-25T21:49:00.000Z,1.750574,0.735,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,Unknown
3815,PALO ALTO CA / HAMILTON #1,2014-03-26T06:22:00.000Z,2014-03-26T10:15:00.000Z,12.804055,5.378,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,158765
3816,PALO ALTO CA / HIGH #4,2014-03-26T09:04:00.000Z,2014-03-26T12:08:00.000Z,5.589083,2.347,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,161949
3817,PALO ALTO CA / HAMILTON #2,2014-03-26T10:57:00.000Z,2014-03-26T12:28:00.000Z,2.764987,1.161,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,104583
3818,PALO ALTO CA / HIGH #4,2014-03-26T12:29:00.000Z,2014-03-26T15:51:00.000Z,3.7659,1.582,Level 1,NEMA 5-20R,0.0,Customer,37.443676,-122.16288,162825
3819,PALO ALTO CA / HAMILTON #2,2014-03-26T12:32:00.000Z,2014-03-26T15:36:00.000Z,9.669422,4.061,Level 2,J1772,0.0,Customer,37.444607,-122.160263,129009
3820,PALO ALTO CA / BRYANT #1,2014-03-26T17:01:00.000Z,2014-03-26T20:47:00.000Z,4.75295,1.996,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,207339
3821,PALO ALTO CA / BRYANT #1,2014-03-26T20:09:00.000Z,2014-03-26T21:28:00.000Z,4.871157,2.046,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,127371
3822,PALO ALTO CA / HAMILTON #1,2014-03-26T20:55:00.000Z,2014-03-26T22:18:00.000Z,6.398208,2.687,Level 2,J1772,0.0,Customer,37.444489,-122.16037,35413
3823,PALO ALTO CA / BRYANT #2,2014-03-26T22:02:00.000Z,2014-03-26T23:29:00.000Z,8.628827,3.624,Level 2,J1772,0.0,Customer,37.44651,-122.16214,221471
3824,PALO ALTO CA / BRYANT #1,2014-03-27T06:45:00.000Z,2014-03-27T11:39:00.000Z,6.340482,2.663,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,199581
3825,PALO ALTO CA / HIGH #4,2014-03-27T08:44:00.000Z,2014-03-27T09:54:00.000Z,1.82726,0.767,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,162825
3826,PALO ALTO CA / HIGH #4,2014-03-27T15:18:00.000Z,2014-03-27T17:48:00.000Z,6.344201,2.665,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,161949
3827,PALO ALTO CA / BRYANT #2,2014-03-27T15:22:00.000Z,2014-03-27T20:11:00.000Z,2.418259,1.016,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,148347
3828,PALO ALTO CA / HAMILTON #2,2014-03-27T18:52:00.000Z,2014-03-27T20:20:00.000Z,5.827574,2.448,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,3723
3829,PALO ALTO CA / BRYANT #1,2014-03-28T10:50:00.000Z,2014-03-28T13:17:00.000Z,5.752762,2.416,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,200441
3830,PALO ALTO CA / BRYANT #1,2014-03-28T12:31:00.000Z,2014-03-28T15:28:00.000Z,3.598067,1.511,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,156163
3831,PALO ALTO CA / HAMILTON #1,2014-03-28T13:20:00.000Z,2014-03-28T18:38:00.000Z,12.968504,5.447,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,177541
3832,PALO ALTO CA / BRYANT #1,2014-03-28T13:40:00.000Z,2014-03-28T15:50:00.000Z,5.320404,2.235,Level 2,J1772,0.0,Customer,37.446613,-122.162308,185187
3833,PALO ALTO CA / BRYANT #2,2014-03-28T14:27:00.000Z,2014-03-28T15:58:00.000Z,2.364241,0.993,Level 2,J1772,0.0,Customer,37.44651,-122.16214,4494
3834,PALO ALTO CA / BRYANT #2,2014-03-28T16:28:00.000Z,2014-03-28T18:34:00.000Z,4.798397,2.015,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,192829
3835,PALO ALTO CA / BRYANT #2,2014-03-28T22:02:00.000Z,2014-03-29T08:36:00.000Z,18.037317,7.576,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,195085
3836,PALO ALTO CA / HAMILTON #1,2014-03-29T14:16:00.000Z,2014-03-29T14:59:00.000Z,2.539891,1.067,Level 2,J1772,0.0,Customer,37.444489,-122.16037,27133
3837,PALO ALTO CA / HIGH #4,2014-03-29T21:28:00.000Z,2014-03-29T23:41:00.000Z,1.582651,0.665,Level 2,J1772,0.0,Customer,37.443676,-122.16288,77463
3838,PALO ALTO CA / HAMILTON #2,2014-03-30T08:49:00.000Z,2014-03-30T10:07:00.000Z,2.533549,1.064,Level 2,J1772,0.0,Customer,37.444607,-122.160263,57993
3839,PALO ALTO CA / HIGH #4,2014-03-30T11:00:00.000Z,2014-03-30T14:29:00.000Z,11.92129,5.007,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,6239
3840,PALO ALTO CA / BRYANT #1,2014-03-30T11:06:00.000Z,2014-03-30T13:25:00.000Z,6.993546,2.937,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,Unknown
3841,PALO ALTO CA / BRYANT #2,2014-03-31T06:27:00.000Z,2014-03-31T10:46:00.000Z,12.353983,5.189,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,158765
3842,PALO ALTO CA / HIGH #4,2014-03-31T10:39:00.000Z,2014-03-31T13:47:00.000Z,10.233914,4.298,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,149507
3843,PALO ALTO CA / BRYANT #2,2014-03-31T10:50:00.000Z,2014-03-31T14:50:00.000Z,12.099563,5.082,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,164205
3844,PALO ALTO CA / BRYANT #2,2014-03-31T12:43:00.000Z,2014-03-31T14:08:00.000Z,1.854863,0.779,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,77953
3845,PALO ALTO CA / HIGH #4,2014-03-31T22:24:00.000Z,2014-04-01T04:06:00.000Z,29.462439,12.374,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,27023
3846,PALO ALTO CA / BRYANT #2,2014-04-01T08:57:00.000Z,2014-04-01T11:41:00.000Z,3.382846,1.421,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,161949
3847,PALO ALTO CA / HAMILTON #1,2014-04-01T13:01:00.000Z,2014-04-01T14:47:00.000Z,6.622084,2.781,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,191743
3848,PALO ALTO CA / HAMILTON #1,2014-04-01T14:54:00.000Z,2014-04-01T15:57:00.000Z,4.649099,1.953,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,161949
3849,PALO ALTO CA / BRYANT #2,2014-04-01T17:04:00.000Z,2014-04-01T19:05:00.000Z,5.098548,2.141,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,153023
3850,PALO ALTO CA / BRYANT #1,2014-04-01T19:08:00.000Z,2014-04-01T19:09:00.000Z,0.066176,0.028,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,148347
3851,PALO ALTO CA / BRYANT #2,2014-04-01T19:13:00.000Z,2014-04-01T20:30:00.000Z,6.078797,2.553,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,200441
3852,PALO ALTO CA / BRYANT #2,2014-04-01T20:31:00.000Z,2014-04-01T21:11:00.000Z,2.412068,1.013,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5288
3853,PALO ALTO CA / HAMILTON #2,2014-04-02T05:42:00.000Z,2014-04-02T08:51:00.000Z,5.168701,2.171,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,Unknown
3854,PALO ALTO CA / HAMILTON #1,2014-04-02T06:04:00.000Z,2014-04-02T10:50:00.000Z,14.781095,6.208,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,128279
3855,PALO ALTO CA / BRYANT #1,2014-04-02T06:28:00.000Z,2014-04-02T08:44:00.000Z,7.801648,3.277,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,175737
3856,PALO ALTO CA / HIGH #4,2014-04-02T07:09:00.000Z,2014-04-02T10:00:00.000Z,9.304131,3.908,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,203595
3857,PALO ALTO CA / BRYANT #1,2014-04-02T08:45:00.000Z,2014-04-02T10:02:00.000Z,6.501409,2.731,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,148347
3858,PALO ALTO CA / HAMILTON #2,2014-04-02T12:00:00.000Z,2014-04-02T14:04:00.000Z,2.722734,1.144,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,104583
3859,PALO ALTO CA / HAMILTON #1,2014-04-02T16:10:00.000Z,2014-04-02T18:46:00.000Z,9.096159,3.82,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,147949
3860,PALO ALTO CA / BRYANT #2,2014-04-02T18:54:00.000Z,2014-04-02T21:27:00.000Z,2.318283,0.974,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,136907
3861,PALO ALTO CA / HIGH #4,2014-04-03T07:42:00.000Z,2014-04-03T09:48:00.000Z,9.025036,3.791,Level 2,J1772,0.0,Customer,37.443676,-122.16288,203595
3862,PALO ALTO CA / HAMILTON #1,2014-04-03T08:58:00.000Z,2014-04-03T12:03:00.000Z,8.956256,3.762,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,127257
3863,PALO ALTO CA / HIGH #4,2014-04-03T12:53:00.000Z,2014-04-03T14:35:00.000Z,5.257236,2.208,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,182669
3864,PALO ALTO CA / BRYANT #2,2014-04-03T15:30:00.000Z,2014-04-03T15:41:00.000Z,1.039152,0.436,Level 2,J1772,0.0,Customer,37.44651,-122.16214,156163
3865,PALO ALTO CA / BRYANT #2,2014-04-04T17:19:00.000Z,2014-04-04T17:47:00.000Z,1.449044,0.609,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,183667
3866,PALO ALTO CA / HIGH #4,2014-04-04T22:24:00.000Z,2014-04-05T01:55:00.000Z,11.206181,4.707,Level 2,J1772,0.0,Customer,37.443676,-122.16288,132765
3867,PALO ALTO CA / HAMILTON #1,2014-04-05T07:14:00.000Z,2014-04-05T09:13:00.000Z,8.13985,3.419,Level 2,J1772,0.0,CPS Server,37.444489,-122.16037,171095
3868,PALO ALTO CA / BRYANT #2,2014-04-05T13:09:00.000Z,2014-04-05T15:49:00.000Z,4.882132,2.05,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,205157
3869,PALO ALTO CA / HAMILTON #1,2014-04-05T15:50:00.000Z,2014-04-05T16:21:00.000Z,1.775198,0.746,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,6892
3870,PALO ALTO CA / BRYANT #2,2014-04-05T17:22:00.000Z,2014-04-05T21:17:00.000Z,13.086603,5.496,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,Unknown
3871,PALO ALTO CA / HAMILTON #2,2014-04-06T09:54:00.000Z,2014-04-06T12:05:00.000Z,9.944919,4.177,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,138663
3872,PALO ALTO CA / HAMILTON #1,2014-04-06T10:14:00.000Z,2014-04-06T14:35:00.000Z,9.227881,3.876,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,207527
3873,PALO ALTO CA / BRYANT #1,2014-04-06T12:13:00.000Z,2014-04-06T12:27:00.000Z,1.448299,0.608,Level 2,J1772,0.0,Customer,37.446613,-122.162308,159283
3874,PALO ALTO CA / HAMILTON #2,2014-04-06T13:56:00.000Z,2014-04-06T15:20:00.000Z,2.931463,1.231,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,204039
3875,PALO ALTO CA / HAMILTON #1,2014-04-06T14:44:00.000Z,2014-04-06T16:45:00.000Z,6.820909,2.865,Level 2,J1772,0.0,Customer,37.444489,-122.16037,Unknown
3876,PALO ALTO CA / BRYANT #2,2014-04-06T17:24:00.000Z,2014-04-06T17:41:00.000Z,1.524758,0.64,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,222693
3877,PALO ALTO CA / BRYANT #2,2014-04-06T19:38:00.000Z,2014-04-06T22:08:00.000Z,10.907232,4.581,Level 2,J1772,0.0,Customer,37.44651,-122.16214,196723
3878,PALO ALTO CA / BRYANT #1,2014-04-06T19:55:00.000Z,2014-04-06T21:37:00.000Z,6.148358,2.582,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,6860
3879,PALO ALTO CA / BRYANT #2,2014-04-07T07:11:00.000Z,2014-04-07T10:21:00.000Z,4.047316,1.7,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,203595
3880,PALO ALTO CA / HIGH #4,2014-04-07T08:51:00.000Z,2014-04-07T10:51:00.000Z,1.882685,0.791,Level 1,NEMA 5-20R,0.0,Customer,37.443676,-122.16288,162825
3881,PALO ALTO CA / HIGH #4,2014-04-07T08:51:00.000Z,2014-04-07T11:41:00.000Z,8.040238,3.377,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,127257
3882,PALO ALTO CA / BRYANT #1,2014-04-07T09:58:00.000Z,2014-04-07T12:40:00.000Z,3.000926,1.26,Level 2,J1772,0.0,Customer,37.446613,-122.162308,204859
3883,PALO ALTO CA / HAMILTON #1,2014-04-07T10:42:00.000Z,2014-04-07T13:49:00.000Z,13.496096,5.668,Level 2,J1772,0.0,Customer,37.444489,-122.16037,224729
3884,PALO ALTO CA / BRYANT #1,2014-04-07T12:12:00.000Z,2014-04-07T15:26:00.000Z,3.88466,1.632,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,156163
3885,PALO ALTO CA / BRYANT #2,2014-04-07T13:02:00.000Z,2014-04-07T15:39:00.000Z,7.985888,3.354,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,159247
3886,PALO ALTO CA / HAMILTON #1,2014-04-07T13:56:00.000Z,2014-04-07T16:08:00.000Z,6.114929,2.568,Level 2,J1772,0.0,Customer,37.444489,-122.16037,129009
3887,PALO ALTO CA / BRYANT #2,2014-04-07T16:02:00.000Z,2014-04-07T18:17:00.000Z,5.143276,2.16,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,161949
3888,PALO ALTO CA / HIGH #4,2014-04-07T17:41:00.000Z,2014-04-07T19:51:00.000Z,6.766309,2.842,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,42903
3889,PALO ALTO CA / BRYANT #2,2014-04-07T18:24:00.000Z,2014-04-07T19:41:00.000Z,3.961257,1.664,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,144531
3890,PALO ALTO CA / HAMILTON #2,2014-04-08T06:02:00.000Z,2014-04-08T09:40:00.000Z,7.0539,2.963,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,215785
3891,PALO ALTO CA / BRYANT #2,2014-04-08T06:30:00.000Z,2014-04-08T08:19:00.000Z,6.453977,2.711,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,175737
3892,PALO ALTO CA / BRYANT #2,2014-04-08T08:19:00.000Z,2014-04-08T10:04:00.000Z,3.000689,1.26,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,119863
3893,PALO ALTO CA / HAMILTON #2,2014-04-08T10:11:00.000Z,2014-04-08T12:14:00.000Z,5.70462,2.396,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,Unknown
3894,PALO ALTO CA / BRYANT #2,2014-04-08T10:16:00.000Z,2014-04-08T12:23:00.000Z,7.366409,3.094,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,5717
3895,PALO ALTO CA / HAMILTON #1,2014-04-08T11:06:00.000Z,2014-04-08T13:46:00.000Z,9.049769,3.801,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,8133
3896,PALO ALTO CA / BRYANT #1,2014-04-08T11:24:00.000Z,2014-04-08T13:30:00.000Z,7.367449,3.094,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,191743
3897,PALO ALTO CA / BRYANT #2,2014-04-08T12:23:00.000Z,2014-04-08T15:33:00.000Z,9.767703,4.102,Level 2,J1772,0.0,Customer,37.44651,-122.16214,148511
3898,PALO ALTO CA / HAMILTON #1,2014-04-08T14:07:00.000Z,2014-04-08T16:36:00.000Z,7.165702,3.01,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,127257
3899,PALO ALTO CA / HAMILTON #2,2014-04-08T16:35:00.000Z,2014-04-08T17:37:00.000Z,3.542687,1.488,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,147949
3900,PALO ALTO CA / BRYANT #1,2014-04-08T17:08:00.000Z,2014-04-08T17:20:00.000Z,0.24644,0.104,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,174075
3901,PALO ALTO CA / HAMILTON #2,2014-04-08T18:15:00.000Z,2014-04-08T19:32:00.000Z,3.757898,1.578,Level 2,J1772,0.0,Customer,37.444607,-122.160263,148583
3902,PALO ALTO CA / HAMILTON #1,2014-04-09T06:19:00.000Z,2014-04-09T08:42:00.000Z,6.987203,2.935,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,175737
3903,PALO ALTO CA / HIGH #4,2014-04-09T08:39:00.000Z,2014-04-09T10:46:00.000Z,2.804423,1.178,Level 1,NEMA 5-20R,0.0,Customer,37.443676,-122.16288,166781
3904,PALO ALTO CA / BRYANT #2,2014-04-09T11:47:00.000Z,2014-04-09T13:04:00.000Z,5.645421,2.371,Level 2,J1772,0.0,CPS Server,37.44651,-122.16214,177983
3905,PALO ALTO CA / BRYANT #2,2014-04-09T13:52:00.000Z,2014-04-09T15:03:00.000Z,1.980181,0.832,Level 2,J1772,0.0,Customer,37.44651,-122.16214,213037
3906,PALO ALTO CA / BRYANT #2,2014-04-09T14:13:00.000Z,2014-04-09T18:11:00.000Z,4.942966,2.076,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,161949
3907,PALO ALTO CA / BRYANT #2,2014-04-09T15:04:00.000Z,2014-04-09T15:47:00.000Z,2.175027,0.914,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,222581
3908,PALO ALTO CA / HIGH #4,2014-04-09T17:00:00.000Z,2014-04-09T19:04:00.000Z,2.918579,1.226,Level 2,J1772,0.0,Customer,37.443676,-122.16288,158877
3909,PALO ALTO CA / BRYANT #2,2014-04-09T17:11:00.000Z,2014-04-09T21:51:00.000Z,25.690041,10.79,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,4440
3910,PALO ALTO CA / HIGH #4,2014-04-09T21:31:00.000Z,2014-04-09T22:54:00.000Z,4.366186,1.834,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,Unknown
3911,PALO ALTO CA / BRYANT #1,2014-04-10T07:11:00.000Z,2014-04-10T09:07:00.000Z,2.485698,1.044,Level 1,NEMA 5-20R,0.0,Customer,37.446613,-122.162308,203595
3912,PALO ALTO CA / HAMILTON #1,2014-04-10T11:37:00.000Z,2014-04-10T14:46:00.000Z,6.169865,2.591,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,166323
3913,PALO ALTO CA / BRYANT #1,2014-04-10T15:45:00.000Z,2014-04-10T15:58:00.000Z,0.673151,0.283,Level 2,J1772,0.0,Customer,37.446613,-122.162308,145143
3914,PALO ALTO CA / BRYANT #1,2014-04-10T19:48:00.000Z,2014-04-10T22:00:00.000Z,11.870487,4.986,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,225459
3915,PALO ALTO CA / BRYANT #2,2014-04-10T20:09:00.000Z,2014-04-10T21:30:00.000Z,7.637132,3.208,Level 2,J1772,0.0,Customer,37.44651,-122.16214,214447
3916,PALO ALTO CA / BRYANT #1,2014-04-11T04:42:00.000Z,2014-04-11T04:47:00.000Z,0.280682,0.118,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,128279
3917,PALO ALTO CA / HAMILTON #2,2014-04-11T06:17:00.000Z,2014-04-11T10:40:00.000Z,11.511253,4.835,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,158765
3918,PALO ALTO CA / BRYANT #1,2014-04-11T10:02:00.000Z,2014-04-11T12:10:00.000Z,4.718257,1.982,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,152225
3919,PALO ALTO CA / HIGH #4,2014-04-11T11:38:00.000Z,2014-04-11T12:51:00.000Z,6.969976,2.927,Level 2,J1772,0.0,Customer,37.443676,-122.16288,214447
3920,PALO ALTO CA / BRYANT #2,2014-04-11T11:41:00.000Z,2014-04-11T13:22:00.000Z,4.692953,1.971,Level 2,J1772,0.0,Customer,37.44651,-122.16214,164499
3921,PALO ALTO CA / BRYANT #1,2014-04-11T18:07:00.000Z,2014-04-11T20:10:00.000Z,5.971167,2.508,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,131399
3922,PALO ALTO CA / HAMILTON #1,2014-04-12T11:30:00.000Z,2014-04-12T15:15:00.000Z,0.432994,0.182,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,150999
3923,PALO ALTO CA / BRYANT #2,2014-04-12T12:15:00.000Z,2014-04-12T16:13:00.000Z,12.254628,5.147,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,168169
3924,PALO ALTO CA / HAMILTON #1,2014-04-12T15:32:00.000Z,2014-04-12T17:31:00.000Z,10.681995,4.486,Level 2,J1772,0.0,Customer,37.444489,-122.16037,225443
3925,PALO ALTO CA / HIGH #4,2014-04-12T17:30:00.000Z,2014-04-12T17:38:00.000Z,0.405428,0.17,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,95293
3926,PALO ALTO CA / BRYANT #1,2014-04-12T19:33:00.000Z,2014-04-12T21:43:00.000Z,13.764139,5.781,Level 2,J1772,0.0,Customer,37.446613,-122.162308,225459
3927,PALO ALTO CA / BRYANT #2,2014-04-12T20:41:00.000Z,2014-04-12T21:34:00.000Z,5.006473,2.103,Level 2,J1772,0.0,Plug Out at Vehicle,37.44651,-122.16214,133641
3928,PALO ALTO CA / HAMILTON #2,2014-04-13T14:26:00.000Z,2014-04-13T18:14:00.000Z,16.330482,6.859,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,190357
3929,PALO ALTO CA / BRYANT #1,2014-04-13T14:27:00.000Z,2014-04-13T16:02:00.000Z,4.893774,2.055,Level 2,J1772,0.0,Customer,37.446613,-122.162308,166887
3930,PALO ALTO CA / HAMILTON #1,2014-04-13T14:43:00.000Z,2014-04-13T15:48:00.000Z,5.992153,2.517,Level 2,J1772,0.0,Plug Out at Vehicle,37.444489,-122.16037,154551
3931,PALO ALTO CA / HAMILTON #1,2014-04-13T15:54:00.000Z,2014-04-13T18:26:00.000Z,8.810543,3.7,Level 2,J1772,0.0,Customer,37.444489,-122.16037,4447
3932,PALO ALTO CA / BRYANT #2,2014-04-14T09:16:00.000Z,2014-04-14T11:49:00.000Z,1.704335,0.716,Level 1,NEMA 5-20R,0.0,Customer,37.44651,-122.16214,204859
3933,PALO ALTO CA / HIGH #4,2014-04-14T17:57:00.000Z,2014-04-14T20:26:00.000Z,8.270304,3.474,Level 2,J1772,0.0,Plug Out at Vehicle,37.443676,-122.16288,5778
3934,PALO ALTO CA / HAMILTON #2,2014-04-14T18:06:00.000Z,2014-04-14T23:14:00.000Z,29.517176,12.397,Level 2,J1772,0.0,Plug Out at Vehicle,37.444607,-122.160263,Unknown
3935,PALO ALTO CA / HAMILTON #1,2014-04-15T12:08:00.000Z,2014-04-15T15:07:00.000Z,14.382007,6.04,Level 2,J1772,0.0,Customer,37.444489,-122.16037,224729
3936,PALO ALTO CA / BRYANT #1,2014-04-15T13:08:00.000Z,2014-04-15T16:20:00.000Z,19.28368,8.099,Level 2,J1772,0.0,Plug Out at Vehicle,37.446613,-122.162308,181901
